273.0	3.3536362293031354
274.4	4.030169877711934
275.8	4.834182056879659
277.2	5.787981230303789
278.6	6.917475808264272
280.0	8.252704958833839
281.4	9.828440050278154
282.8	11.684865050125591
284.2	13.868345047126011
285.6	16.432292970318368
287.0	19.438145557229817
288.4	22.956460673258135
289.8	27.068149208296198
291.2	31.865855975703326
292.6	37.45550531274838
294.0	43.958028429301876
295.4	51.51129096968608
296.8	60.27224073577841
298.2	70.41929705949134
299.6	82.15500489783805
301.0	95.70897833737351
302.4	111.34115981530836
303.8	129.34542296272411
305.2	150.05354851410436
306.6	173.83960415844282
308.0	201.12476047047198
309.4	232.38257607887806
310.8	268.14478590789986
312.2	309.007626549927
313.6	355.63873244632543
315.0	408.7846353923484
316.4	469.27889772381326
317.8	538.0509061265367
319.2	616.1353480153481
320.6	704.6823854835684
322.0	804.968532466346
323.4	918.4082284650818
324.8	1046.56608630417
326.2	1191.1697712032765
327.6	1354.12344308513
329.0	1537.5216625106523
330.4	1743.6636218146039
331.8	1975.0675156260547
333.2	2234.484807587313
334.6	2524.9140811757493
336.0	2849.6140804208985
337.4	3212.115449263191
338.8	3616.2305645652405
340.2	4066.0607257206934
341.6	4565.99981196354
343.0	5120.733345883054
344.4	5735.231707928789
345.8	6414.736032602912
347.2	7164.735084717783
348.6	7990.931167760806
350.0	8899.19286305027
351.4	9895.492148429677
352.8	10985.823213903263
354.2	12176.100099601099
355.6	13472.030156443116
357.0	14878.960307781306
358.4	16401.69321616922
359.8	18044.270788703252
361.2	19809.723052887406
362.6	21699.781378536773
364.0	23714.556393496547
365.4	25852.182829817077
366.8	28108.436026984353
368.2	30476.32798214187
369.6	32945.69471761896
371.0	35502.79133101189
372.4	38129.916327596555
373.8	40805.092533878604
375.2	43501.837745812416
376.6	46189.06380322183
378.0	48831.147339272575
379.4	51388.21816467917
380.8	53816.71105472357
382.2	56070.222415848795
383.6	58100.703681035084
385.0	59860.0072031999
386.4	61301.77711961429
387.8	62383.64702530206
389.2	63069.6691654148
390.6	63332.85836721376
392.0	63157.69172531065
393.4	62542.36733303705
394.8	61500.59863502683
396.2	60062.71245587531
397.6	58275.835256438666
399.0	56202.998677325915
400.4	53921.07349996921
401.8	51517.54737438183
403.2	49086.286729632484
404.6	46722.5521100167
406.0	44517.64940252026
407.4	42553.67639456366
408.8	40898.8470245041
410.2	39603.834081190456
411.6	38699.46542630479
413.0	38195.95203915202
414.4	38083.6424676693
415.8	38335.118545765275
417.2	38908.30262993666
418.6	39750.161292670935
420.0	40800.57598861162
421.4	41996.00425513667
422.8	43272.658582629556
424.2	44569.058622092685
425.6	45827.938450156886
427.0	46997.59129062839
428.4	48032.79546320114
429.8	48895.483807963436
431.2	49555.29975649876
432.6	49990.13766965605
434.0	50186.706139771195
435.4	50141.09283610663
436.8	49859.257626277686
438.2	49357.3435012864
439.6	48661.675921837115
441.0	47808.32230083617
442.4	46842.104771935636
443.8	45815.00027818404
445.2	44783.91997357632
446.6	43807.930572984646
448.0	42945.05676103038
449.4	42248.87670151457
450.8	41765.18077195921
452.2	41528.99512706595
453.6	41562.26651871341
455.0	41872.45727834397
456.4	42452.21058426266
457.8	43280.125450584
459.2	44322.54565888607
460.6	45536.140064830084
462.0	46870.95735888333
463.4	48273.595763926845
464.8	49690.14650145524
466.2	51068.64488945188
467.6	52360.877170855616
469.0	53523.51812782278
470.4	54518.68589019038
471.8	55314.07380307515
473.2	55882.84437198897
474.6	56203.450422735186
476.0	56259.49789289842
477.4	56039.70230377843
478.8	55537.93456014379
480.2	54753.31261644591
481.6	53690.277281428316
483.0	52358.59027471789
484.4	50773.20464535605
485.8	48953.97560634117
487.2	46925.19906044782
488.6	44714.98288241077
490.0	42354.471165935916
491.4	39876.953697470264
492.8	37316.9016764523
494.2	34708.97598046426
495.6	32087.055933275104
497.0	29483.33459002055
498.4	26927.521274436607
499.8	24446.184038887226
501.2	22062.254666229663
502.6	19794.707750568858
504.0	17658.41428595897
505.4	15664.159993377765
506.8	13818.810093148488
508.2	12125.595909983402
509.6	10584.494837435537
511.0	9192.673778583037
512.4	7944.966983030455
513.8	6834.361811443498
515.2	5852.469874765228
516.6	4989.965684747105
518.0	4236.9799157747275
519.4	3583.4391910496847
520.8	3019.3486464692005
522.2	2535.017181016971
523.6	2121.2281662771356
525.0	1769.3604428307572
526.4	1471.465729760016
527.8	1220.3092136621083
529.2	1009.3801891704734
530.6	832.8793252756592
532.0	685.6885562269733
533.4	563.3288533032865
534.8	461.91031558402585
536.2	378.0781942920166
537.6	308.95768634256194
539.0	252.0996305607535
540.4	205.42863202099267
541.8	167.1946321342213
543.2	135.92853229248755
544.6	110.4021595170759
546.0	89.59262297602459
547.4	72.65093840840866
548.8	58.87468127642037
550.2	47.684357444709896
551.6	38.603142153085
553.0	31.23962524163846
554.4	25.273205739635493
555.8	20.441796199348286
557.2	16.53152198741288
558.6	13.368129693391674
560.0	10.809849358705874
561.4	8.741485598945108
562.8	7.069541707795322
564.2	5.718207760897426
565.6	4.626068186539191
567.0	3.7434060810911807
568.4	3.0300007303758374
569.8	2.453331472318912
571.2	1.987115385976379
572.6	1.61011853691935
574.0	1.3051908815058226
575.4	1.0584836633539512
576.8	0.8588154434594444
578.2	0.6971589928897142
579.6	0.566226325928921
581.0	0.46013332321308964
582.4	0.3741288296121241
583.8	0.30437593194537177
585.2	0.24777543098543064
586.6	0.2018234087309466
588.0	0.164496329819544
589.4	0.13415836731652755
590.8	0.10948665967215002
592.2	0.0894110302591632
593.6	0.07306536897599682
595.0	0.05974841604848608
596.4	0.04889212526811266
597.8	0.04003613700346469
599.2	0.032807176356662776
