ramp	1.0
T0	300.0
Tmax	600.0
N	3.0
A	0.0
B	0.0
C	0.01088797
S1	6070170709.050167
n01	2253360.6175710643
E1	0.8459230648059191
b1	1.0717901719658516
S2	6053702673.389862
n02	1671417.5714662038
E2	0.9387330616505423
b2	1.0001000128562185
S3	5973373069.778077
n03	3006231.3800891237
E3	1.0432709545094614
b3	1.2613462048176896
FOM	1.926573656619294
