0.000000000000000000e+00 7.900000000000000000e+01
2.000000000000000000e+00 8.100000000000000000e+01
4.000000000000000000e+00 8.400000000000000000e+01
6.000000000000000000e+00 8.700000000000000000e+01
8.000000000000000000e+00 6.900000000000000000e+01
1.000000000000000000e+01 9.100000000000000000e+01
1.200000000000000000e+01 9.600000000000000000e+01
1.400000000000000000e+01 5.100000000000000000e+01
1.600000000000000000e+01 7.800000000000000000e+01
1.800000000000000000e+01 8.600000000000000000e+01
2.000000000000000000e+01 7.600000000000000000e+01
2.200000000000000000e+01 9.100000000000000000e+01
2.400000000000000000e+01 9.200000000000000000e+01
2.600000000000000000e+01 9.300000000000000000e+01
2.800000000000000000e+01 8.600000000000000000e+01
3.000000000000000000e+01 9.500000000000000000e+01
3.200000000000000000e+01 7.900000000000000000e+01
3.400000000000000000e+01 8.800000000000000000e+01
3.600000000000000000e+01 1.000000000000000000e+02
3.800000000000000000e+01 8.900000000000000000e+01
4.000000000000000000e+01 7.100000000000000000e+01
4.200000000000000000e+01 1.020000000000000000e+02
4.400000000000000000e+01 9.300000000000000000e+01
4.600000000000000000e+01 1.110000000000000000e+02
4.800000000000000000e+01 6.500000000000000000e+01
5.000000000000000000e+01 8.400000000000000000e+01
5.200000000000000000e+01 1.010000000000000000e+02
5.400000000000000000e+01 1.020000000000000000e+02
5.600000000000000000e+01 1.080000000000000000e+02
5.800000000000000000e+01 1.180000000000000000e+02
6.000000000000000000e+01 1.400000000000000000e+02
6.200000000000000000e+01 1.210000000000000000e+02
6.400000000000000000e+01 1.390000000000000000e+02
6.600000000000000000e+01 1.760000000000000000e+02
6.800000000000000000e+01 2.050000000000000000e+02
7.000000000000000000e+01 2.290000000000000000e+02
7.200000000000000000e+01 2.660000000000000000e+02
7.400000000000000000e+01 3.450000000000000000e+02
7.600000000000000000e+01 3.960000000000000000e+02
7.800000000000000000e+01 4.540000000000000000e+02
8.000000000000000000e+01 5.500000000000000000e+02
8.200000000000000000e+01 7.660000000000000000e+02
8.400000000000000000e+01 7.960000000000000000e+02
8.600000000000000000e+01 1.107000000000000000e+03
8.800000000000000000e+01 1.299000000000000000e+03
9.000000000000000000e+01 1.469000000000000000e+03
9.200000000000000000e+01 1.858000000000000000e+03
9.400000000000000000e+01 2.310000000000000000e+03
9.600000000000000000e+01 2.843000000000000000e+03
9.800000000000000000e+01 3.528000000000000000e+03
1.000000000000000000e+02 4.247000000000000000e+03
1.020000000000000000e+02 5.162000000000000000e+03
1.040000000000000000e+02 6.316000000000000000e+03
1.060000000000000000e+02 7.544000000000000000e+03
1.080000000000000000e+02 9.111000000000000000e+03
1.100000000000000000e+02 1.098700000000000000e+04
1.120000000000000000e+02 1.290200000000000000e+04
1.140000000000000000e+02 1.583500000000000000e+04
1.160000000000000000e+02 1.878300000000000000e+04
1.180000000000000000e+02 2.216700000000000000e+04
1.200000000000000000e+02 2.609200000000000000e+04
1.220000000000000000e+02 3.063400000000000000e+04
1.240000000000000000e+02 3.560200000000000000e+04
1.260000000000000000e+02 4.147600000000000000e+04
1.280000000000000000e+02 4.739100000000000000e+04
1.300000000000000000e+02 5.477200000000000000e+04
1.320000000000000000e+02 6.176000000000000000e+04
1.340000000000000000e+02 6.998000000000000000e+04
1.360000000000000000e+02 7.805400000000000000e+04
1.380000000000000000e+02 8.694100000000000000e+04
1.400000000000000000e+02 9.643500000000000000e+04
1.420000000000000000e+02 1.056070000000000000e+05
1.440000000000000000e+02 1.159630000000000000e+05
1.460000000000000000e+02 1.257820000000000000e+05
1.480000000000000000e+02 1.351620000000000000e+05
1.500000000000000000e+02 1.452930000000000000e+05
1.520000000000000000e+02 1.549510000000000000e+05
1.540000000000000000e+02 1.643300000000000000e+05
1.560000000000000000e+02 1.737170000000000000e+05
1.580000000000000000e+02 1.825070000000000000e+05
1.600000000000000000e+02 1.901710000000000000e+05
1.620000000000000000e+02 1.985500000000000000e+05
1.640000000000000000e+02 2.066080000000000000e+05
1.660000000000000000e+02 2.136300000000000000e+05
1.680000000000000000e+02 2.193130000000000000e+05
1.700000000000000000e+02 2.248500000000000000e+05
1.720000000000000000e+02 2.299070000000000000e+05
1.740000000000000000e+02 2.343650000000000000e+05
1.760000000000000000e+02 2.382400000000000000e+05
1.780000000000000000e+02 2.410870000000000000e+05
1.800000000000000000e+02 2.434840000000000000e+05
1.820000000000000000e+02 2.450520000000000000e+05
1.840000000000000000e+02 2.455920000000000000e+05
1.860000000000000000e+02 2.454910000000000000e+05
1.880000000000000000e+02 2.460310000000000000e+05
1.900000000000000000e+02 2.424820000000000000e+05
1.920000000000000000e+02 2.419790000000000000e+05
1.940000000000000000e+02 2.388770000000000000e+05
1.960000000000000000e+02 2.343400000000000000e+05
1.980000000000000000e+02 2.304150000000000000e+05
2.000000000000000000e+02 2.266010000000000000e+05
2.020000000000000000e+02 2.206990000000000000e+05
2.040000000000000000e+02 2.160530000000000000e+05
2.060000000000000000e+02 2.095390000000000000e+05
2.080000000000000000e+02 2.023610000000000000e+05
2.100000000000000000e+02 1.965210000000000000e+05
2.120000000000000000e+02 1.894510000000000000e+05
2.140000000000000000e+02 1.830930000000000000e+05
2.160000000000000000e+02 1.756690000000000000e+05
2.180000000000000000e+02 1.682410000000000000e+05
2.200000000000000000e+02 1.615020000000000000e+05
2.220000000000000000e+02 1.542860000000000000e+05
2.240000000000000000e+02 1.471080000000000000e+05
2.260000000000000000e+02 1.406180000000000000e+05
2.280000000000000000e+02 1.340250000000000000e+05
2.300000000000000000e+02 1.272690000000000000e+05
2.320000000000000000e+02 1.214330000000000000e+05
2.340000000000000000e+02 1.148450000000000000e+05
2.360000000000000000e+02 1.085590000000000000e+05
2.380000000000000000e+02 1.032720000000000000e+05
2.400000000000000000e+02 9.688900000000000000e+04
2.420000000000000000e+02 9.184200000000000000e+04
2.440000000000000000e+02 8.639400000000000000e+04
2.460000000000000000e+02 8.175900000000000000e+04
2.480000000000000000e+02 7.696800000000000000e+04
2.500000000000000000e+02 7.182600000000000000e+04
2.520000000000000000e+02 6.805400000000000000e+04
2.540000000000000000e+02 6.331100000000000000e+04
2.560000000000000000e+02 5.954900000000000000e+04
2.580000000000000000e+02 5.557400000000000000e+04
2.600000000000000000e+02 5.184600000000000000e+04
2.620000000000000000e+02 4.814200000000000000e+04
2.640000000000000000e+02 4.567000000000000000e+04
2.660000000000000000e+02 4.222600000000000000e+04
2.680000000000000000e+02 3.915400000000000000e+04
2.700000000000000000e+02 3.623000000000000000e+04
2.720000000000000000e+02 3.372400000000000000e+04
2.740000000000000000e+02 3.164400000000000000e+04
2.760000000000000000e+02 2.937000000000000000e+04
2.780000000000000000e+02 2.683400000000000000e+04
2.800000000000000000e+02 2.509800000000000000e+04
2.820000000000000000e+02 2.289400000000000000e+04
2.840000000000000000e+02 2.163800000000000000e+04
2.860000000000000000e+02 1.983100000000000000e+04
2.880000000000000000e+02 1.807500000000000000e+04
2.900000000000000000e+02 1.679300000000000000e+04
2.920000000000000000e+02 1.535100000000000000e+04
2.940000000000000000e+02 1.392500000000000000e+04
2.960000000000000000e+02 1.303700000000000000e+04
2.980000000000000000e+02 1.187200000000000000e+04
3.000000000000000000e+02 1.088700000000000000e+04
3.020000000000000000e+02 1.000500000000000000e+04
3.040000000000000000e+02 9.038000000000000000e+03
3.060000000000000000e+02 8.382000000000000000e+03
3.080000000000000000e+02 7.680000000000000000e+03
3.100000000000000000e+02 6.890000000000000000e+03
3.120000000000000000e+02 6.324000000000000000e+03
3.140000000000000000e+02 5.801000000000000000e+03
3.160000000000000000e+02 5.197000000000000000e+03
3.180000000000000000e+02 4.901000000000000000e+03
3.200000000000000000e+02 4.312000000000000000e+03
3.220000000000000000e+02 4.017000000000000000e+03
3.240000000000000000e+02 3.638000000000000000e+03
3.260000000000000000e+02 3.310000000000000000e+03
3.280000000000000000e+02 3.100000000000000000e+03
3.300000000000000000e+02 2.763000000000000000e+03
3.320000000000000000e+02 2.471000000000000000e+03
3.340000000000000000e+02 2.274000000000000000e+03
3.360000000000000000e+02 2.139000000000000000e+03
3.380000000000000000e+02 1.886000000000000000e+03
3.400000000000000000e+02 1.668000000000000000e+03
3.420000000000000000e+02 1.601000000000000000e+03
3.440000000000000000e+02 1.476000000000000000e+03
3.460000000000000000e+02 1.408000000000000000e+03
3.480000000000000000e+02 1.260000000000000000e+03
3.500000000000000000e+02 1.190000000000000000e+03
3.520000000000000000e+02 1.159000000000000000e+03
3.540000000000000000e+02 1.087000000000000000e+03
3.560000000000000000e+02 1.006000000000000000e+03
3.580000000000000000e+02 9.830000000000000000e+02
3.600000000000000000e+02 9.700000000000000000e+02
3.620000000000000000e+02 9.480000000000000000e+02
3.640000000000000000e+02 1.002000000000000000e+03
3.660000000000000000e+02 9.670000000000000000e+02
3.680000000000000000e+02 1.008000000000000000e+03
3.700000000000000000e+02 1.001000000000000000e+03
3.720000000000000000e+02 1.138000000000000000e+03
3.740000000000000000e+02 1.114000000000000000e+03
3.760000000000000000e+02 1.234000000000000000e+03
3.780000000000000000e+02 1.344000000000000000e+03
3.800000000000000000e+02 1.374000000000000000e+03
3.820000000000000000e+02 1.500000000000000000e+03
3.840000000000000000e+02 1.650000000000000000e+03
3.860000000000000000e+02 1.760000000000000000e+03
3.880000000000000000e+02 1.952000000000000000e+03
3.900000000000000000e+02 2.077000000000000000e+03
3.920000000000000000e+02 2.305000000000000000e+03
3.940000000000000000e+02 2.478000000000000000e+03
3.960000000000000000e+02 2.608000000000000000e+03
3.980000000000000000e+02 2.925000000000000000e+03
4.000000000000000000e+02 3.258000000000000000e+03
4.020000000000000000e+02 3.599000000000000000e+03
4.040000000000000000e+02 4.055000000000000000e+03
4.060000000000000000e+02 4.212000000000000000e+03
4.080000000000000000e+02 4.742000000000000000e+03
4.100000000000000000e+02 5.151000000000000000e+03
4.120000000000000000e+02 5.768000000000000000e+03
4.140000000000000000e+02 6.268000000000000000e+03
4.160000000000000000e+02 6.810000000000000000e+03
4.180000000000000000e+02 7.533000000000000000e+03
4.200000000000000000e+02 8.028000000000000000e+03
4.220000000000000000e+02 9.077000000000000000e+03
4.240000000000000000e+02 9.520000000000000000e+03
4.260000000000000000e+02 1.058500000000000000e+04
4.280000000000000000e+02 1.165700000000000000e+04
4.300000000000000000e+02 1.280600000000000000e+04
4.320000000000000000e+02 1.393400000000000000e+04
4.340000000000000000e+02 1.521600000000000000e+04
4.360000000000000000e+02 1.650400000000000000e+04
4.380000000000000000e+02 1.801600000000000000e+04
4.400000000000000000e+02 1.984200000000000000e+04
4.420000000000000000e+02 2.147300000000000000e+04
4.440000000000000000e+02 2.314500000000000000e+04
4.460000000000000000e+02 2.572900000000000000e+04
4.480000000000000000e+02 2.783500000000000000e+04
4.500000000000000000e+02 3.026900000000000000e+04
4.520000000000000000e+02 3.262800000000000000e+04
4.540000000000000000e+02 3.527500000000000000e+04
4.560000000000000000e+02 3.829900000000000000e+04
4.580000000000000000e+02 4.235200000000000000e+04
4.600000000000000000e+02 4.599000000000000000e+04
4.620000000000000000e+02 4.922200000000000000e+04
4.640000000000000000e+02 5.355100000000000000e+04
4.660000000000000000e+02 5.859000000000000000e+04
4.680000000000000000e+02 6.359900000000000000e+04
4.700000000000000000e+02 6.861900000000000000e+04
4.720000000000000000e+02 7.449800000000000000e+04
4.740000000000000000e+02 8.138300000000000000e+04
4.760000000000000000e+02 8.720200000000000000e+04
4.780000000000000000e+02 9.444700000000000000e+04
4.800000000000000000e+02 1.024200000000000000e+05
4.820000000000000000e+02 1.100090000000000000e+05
4.840000000000000000e+02 1.187570000000000000e+05
4.860000000000000000e+02 1.294580000000000000e+05
4.880000000000000000e+02 1.389650000000000000e+05
4.900000000000000000e+02 1.492820000000000000e+05
4.920000000000000000e+02 1.614570000000000000e+05
4.940000000000000000e+02 1.740240000000000000e+05
4.960000000000000000e+02 1.875610000000000000e+05
4.980000000000000000e+02 2.022330000000000000e+05
