ramp	2.0
T0	300.0
Tmax	650.0
N	100.0
Emin	0.7
Emax	1.2
S	6000000000.0
A	0.00802255
B	2.85002375
C	0.01088797
n01	53561545.54003184
Emed1	0.9259447326605796
Evar1	0.023232421263871483
n02	110593905.85314655
Emed2	0.9925315469338915
Evar2	0.044373288428521264
n03	41708419.248785935
Emed3	1.0816505163104368
Evar3	0.07007825842304771
FOM	2.370809855961022
